,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3(Target),index
787,GP,M,16.0,U,LE3,T,1.0,1.0,services,other,course,mother,-inf,2.0,1.0,no,no,no,no,yes,yes,no,yes,nan,4.0,4.0,1.0,-inf,5.0,0.0,14.0,12.0,12.0,787
788,GP,F,15.0,U,GT3,T,,4.0,teacher,teacher,course,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,-,2.0,1.0,1.0,5.0,0.0,16.0,16.0,15.0,788
789,GP,M,15.0,U,GT3,T,-,3.0,teacher,services,course,father,2.0,4.0,,yes,yes,no,no,yes,yes,yes,no,2.0,2.0,2.0,1.0,1.0,3.0,nan,7.0,9.0,0.0,789
790,GP,M,16.0,U,LE3,T,,2.0,services,services,reputation,father,,1.0,2.0,no,yes,no,yes,yes,yes,yes,no,2.0,inf,3.0,2.0,2.0,,8.0,9.0,9.0,9.0,790
791,GP,F,15.0,U,GT3,T,4.0,nan,teacher,services,course,mother,1.0,3.0,-inf,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,-,1.0,,,2.0,9.0,11.0,11.0,791
792,GP,F,16.0,U,LE3,T,1.0,1.0,at_home,at_home,course,mother,1.0,1.0,,no,no,no,no,yes,yes,yes,no,3.0,4.0,inf,3.0,3.0,1.0,2.0,14.0,,13.0,792
793,GP,M,17.0,U,GT3,T,2.0,1.0,other,other,home,mother,,nan,3.0,no,yes,no,no,yes,yes,yes,no,5.0,,5.0,1.0,2.0,5.0,0.0,5.0,,0.0,793
794,GP,F,15.0,U,GT3,T,1.0,,other,services,course,father,1.0,inf,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,4.0,2.0,1.0,2.0,5.0,0.0,8.0,-inf,11.0,794
795,GP,F,15.0,U,GT3,T,3.0,2.0,health,services,home,father,1.0,,nan,no,yes,no,no,yes,yes,yes,no,3.0,3.0,-,1.0,1.0,3.0,0.0,6.0,7.0,,795
796,GP,F,15.0,U,GT3,T,1.0,2.0,at_home,other,course,mother,inf,2.0,0.0,no,yes,yes,no,no,yes,yes,no,4.0,3.0,2.0,,,5.0,2.0,10.0,-inf,11.0,796
797,GP,M,,U,GT3,T,nan,4.0,teacher,teacher,course,mother,-inf,1.0,0.0,no,yes,no,no,yes,no,yes,yes,3.0,3.0,2.0,2.0,1.0,5.0,,7.0,6.0,0.0,797
798,GP,M,15.0,U,LE3,A,2.0,1.0,services,other,course,mother,4.0,1.0,3.0,no,no,no,no,yes,yes,yes,no,-inf,inf,5.0,2.0,5.0,5.0,0.0,-,9.0,10.0,798
799,GP,M,inf,U,LE3,T,1.0,1.0,other,other,course,mother,-,nan,,no,no,no,no,yes,no,yes,yes,2.0,3.0,5.0,nan,inf,4.0,inf,6.0,5.0,,799
800,GP,M,16.0,U,LE3,T,2.0,1.0,at_home,other,course,mother,1.0,1.0,1.0,no,no,no,yes,yes,yes,no,yes,4.0,4.0,4.0,,5.0,5.0,6.0,12.0,-,inf,800
801,GP,F,15.0,R,GT3,T,,3.0,services,services,reputation,other,2.0,nan,2.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,-inf,1.0,2.0,3.0,3.0,8.0,10.0,10.0,10.0,801
802,GP,M,19.0,U,GT3,T,3.0,2.0,services,at_home,home,mother,1.0,1.0,3.0,no,yes,no,no,yes,no,yes,yes,4.0,5.0,4.0,1.0,1.0,4.0,,5.0,,0.0,802
803,GP,F,17.0,U,GT3,T,4.0,4.0,other,teacher,course,mother,1.0,1.0,0.0,yes,yes,no,no,yes,yes,no,yes,4.0,2.0,1.0,1.0,1.0,4.0,nan,11.0,inf,12.0,803
804,GP,M,15.0,R,GT3,T,nan,3.0,at_home,services,course,mother,1.0,2.0,0.0,yes,no,yes,yes,yes,yes,no,no,-inf,4.0,4.0,1.0,1.0,1.0,2.0,,-,8.0,804
805,GP,M,,R,LE3,T,1.0,2.0,other,other,reputation,mother,-,nan,0.0,no,no,no,no,yes,yes,no,no,2.0,2.0,inf,nan,3.0,5.0,8.0,-inf,12.0,13.0,805
806,GP,F,-inf,R,GT3,T,1.0,1.0,at_home,other,course,mother,3.0,1.0,,no,yes,no,yes,no,yes,no,no,5.0,2.0,5.0,1.0,5.0,4.0,6.0,9.0,8.0,10.0,806
807,GP,M,16.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,3.0,1.0,0.0,no,no,no,no,no,yes,no,no,4.0,2.0,,1.0,2.0,,2.0,,,,807
808,GP,M,16.0,U,GT3,T,3.0,3.0,other,services,course,father,1.0,2.0,1.0,no,yes,yes,no,yes,yes,yes,yes,4.0,nan,5.0,4.0,nan,5.0,4.0,10.0,12.0,12.0,808
809,GP,M,inf,R,LE3,T,,nan,at_home,other,course,mother,2.0,1.0,2.0,no,no,no,yes,yes,no,yes,yes,3.0,3.0,2.0,inf,2.0,,0.0,7.0,6.0,0.0,809
810,GP,M,,R,GT3,T,3.0,2.0,other,other,course,mother,2.0,-,,yes,yes,no,no,yes,yes,yes,yes,4.0,4.0,4.0,1.0,4.0,3.0,6.0,5.0,9.0,7.0,810
811,GP,M,16.0,U,LE3,T,1.0,2.0,other,other,course,mother,2.0,1.0,1.0,no,no,no,yes,yes,yes,no,no,4.0,4.0,4.0,2.0,4.0,5.0,0.0,7.0,0.0,0.0,811
812,GP,M,17.0,U,GT3,T,1.0,inf,at_home,services,course,father,1.0,1.0,0.0,no,no,no,no,yes,no,yes,no,inf,3.0,nan,inf,4.0,2.0,2.0,10.0,10.0,10.0,812
813,GP,M,17.0,R,LE3,T,1.0,1.0,other,services,course,mother,4.0,2.0,inf,no,no,no,yes,yes,no,no,yes,5.0,3.0,5.0,1.0,5.0,5.0,0.0,5.0,8.0,-inf,813
814,GP,M,inf,U,GT3,T,3.0,2.0,services,services,course,mother,2.0,1.0,1.0,no,yes,no,yes,no,no,no,no,4.0,5.0,2.0,1.0,,2.0,16.0,12.0,11.0,12.0,814
815,GP,M,16.0,U,GT3,T,2.0,2.0,other,other,course,father,nan,2.0,0.0,no,no,no,no,yes,no,yes,no,,-inf,5.0,-inf,4.0,4.0,,,,10.0,815
816,GP,F,-,U,GT3,T,4.0,,health,services,home,father,inf,2.0,0.0,no,no,yes,no,yes,yes,yes,yes,4.0,2.0,3.0,1.0,1.0,3.0,0.0,14.0,15.0,16.0,816
817,GP,F,16.0,U,GT3,T,,2.0,other,other,home,mother,,2.0,0.0,no,yes,yes,no,no,yes,yes,no,5.0,inf,5.0,1.0,1.0,4.0,0.0,6.0,7.0,0.0,817
818,GP,F,16.0,U,GT3,T,,4.0,health,health,reputation,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,-,1.0,1.0,3.0,0.0,14.0,-,14.0,818
819,GP,M,16.0,U,GT3,T,3.0,4.0,other,other,course,father,3.0,1.0,2.0,no,yes,no,yes,no,yes,yes,no,3.0,,5.0,2.0,4.0,inf,0.0,6.0,5.0,0.0,819
820,GP,M,16.0,U,GT3,T,1.0,0.0,other,other,reputation,mother,2.0,2.0,,no,yes,yes,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,inf,2.0,13.0,15.0,16.0,820
821,GP,M,17.0,U,LE3,T,-,,teacher,other,reputation,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,,4.0,-inf,1.0,,5.0,0.0,13.0,nan,10.0,821
822,GP,F,16.0,U,GT3,T,1.0,3.0,at_home,services,home,mother,1.0,2.0,3.0,no,no,no,yes,no,yes,yes,yes,4.0,3.0,5.0,1.0,1.0,3.0,0.0,inf,7.0,0.0,822
823,GP,F,16.0,U,LE3,T,3.0,3.0,other,other,reputation,mother,2.0,2.0,-,no,yes,yes,yes,yes,yes,yes,no,4.0,4.0,5.0,1.0,,-inf,4.0,,11.0,9.0,823
824,GP,M,17.0,U,LE3,T,nan,3.0,teacher,other,course,mother,2.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,no,4.0,4.0,4.0,,4.0,4.0,4.0,10.0,inf,9.0,824
825,GP,F,16.0,U,GT3,T,2.0,2.0,services,other,reputation,mother,2.0,2.0,0.0,no,no,yes,yes,no,yes,yes,no,3.0,4.0,nan,-inf,4.0,5.0,2.0,13.0,13.0,11.0,825
826,GP,M,17.0,U,GT3,T,3.0,3.0,other,other,reputation,father,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,4.0,3.0,nan,1.0,4.0,,4.0,6.0,5.0,6.0,826
827,GP,M,16.0,R,GT3,T,4.0,2.0,teacher,services,other,mother,1.0,,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,nan,3.0,3.0,4.0,3.0,10.0,10.0,8.0,9.0,827
828,GP,M,17.0,U,GT3,T,4.0,3.0,other,other,course,mother,1.0,2.0,-,no,yes,no,yes,yes,yes,yes,yes,5.0,2.0,3.0,1.0,1.0,2.0,4.0,10.0,10.0,-,828
829,GP,M,16.0,U,GT3,T,4.0,3.0,teacher,other,home,mother,inf,2.0,nan,no,yes,yes,yes,yes,yes,yes,no,3.0,4.0,3.0,2.0,3.0,3.0,-inf,9.0,8.0,8.0,829
830,GP,M,,U,GT3,T,3.0,3.0,services,other,home,mother,1.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,yes,4.0,2.0,3.0,1.0,2.0,3.0,,12.0,inf,,830
831,GP,F,17.0,U,GT3,T,2.0,4.0,services,services,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,4.0,2.0,2.0,3.0,5.0,0.0,16.0,17.0,17.0,831
832,GP,F,,U,LE3,T,3.0,3.0,other,other,reputation,mother,inf,,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,3.0,,2.0,3.0,1.0,56.0,9.0,9.0,8.0,832
833,GP,F,16.0,U,GT3,T,3.0,,other,other,reputation,mother,1.0,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,1.0,2.0,,1.0,2.0,1.0,14.0,12.0,13.0,12.0,833
834,GP,M,17.0,U,GT3,T,3.0,-inf,services,services,other,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,4.0,2.0,3.0,4.0,12.0,12.0,12.0,11.0,834
835,GP,M,16.0,U,GT3,T,1.0,,services,services,other,mother,1.0,1.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,3.0,3.0,3.0,1.0,,3.0,2.0,11.0,12.0,11.0,835
836,GP,M,16.0,U,LE3,T,2.0,1.0,other,other,course,mother,1.0,,0.0,no,no,yes,yes,yes,yes,yes,yes,4.0,inf,3.0,1.0,2.0,5.0,0.0,15.0,15.0,15.0,836
837,GP,F,17.0,U,GT3,A,3.0,3.0,health,other,reputation,mother,,2.0,0.0,no,yes,no,no,no,yes,yes,yes,3.0,3.0,3.0,1.0,3.0,3.0,6.0,8.0,7.0,9.0,837
838,GP,M,17.0,R,GT3,T,1.0,2.0,at_home,other,home,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,no,no,3.0,1.0,,1.0,5.0,3.0,4.0,8.0,9.0,10.0,838
839,GP,F,16.0,U,GT3,T,2.0,3.0,services,services,course,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,,2.0,10.0,11.0,-inf,,839
840,GP,F,17.0,U,GT3,T,1.0,1.0,at_home,services,course,mother,,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,-inf,3.0,1.0,inf,3.0,0.0,8.0,8.0,9.0,840
841,GP,M,17.0,U,GT3,T,1.0,2.0,at_home,services,other,other,2.0,2.0,,no,no,yes,yes,no,yes,yes,no,4.0,4.0,4.0,4.0,5.0,5.0,nan,7.0,8.0,8.0,841
842,GP,M,16.0,R,GT3,T,inf,3.0,services,services,reputation,mother,1.0,1.0,,no,yes,no,yes,yes,yes,yes,no,4.0,,2.0,,4.0,inf,8.0,8.0,9.0,10.0,842
843,GP,M,16.0,U,GT3,T,nan,,other,other,home,father,2.0,nan,0.0,no,no,no,no,yes,yes,yes,no,,3.0,3.0,1.0,,3.0,,13.0,14.0,14.0,843
844,GP,F,17.0,U,LE3,T,,4.0,services,services,course,father,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,,3.0,-,1.0,1.0,5.0,-,14.0,15.0,15.0,844
845,GP,M,17.0,U,GT3,T,,,services,teacher,home,mother,1.0,,,no,no,no,no,yes,yes,yes,no,5.0,2.0,3.0,1.0,,5.0,4.0,nan,,-inf,845
846,GP,M,16.0,R,LE3,T,3.0,3.0,teacher,other,home,father,3.0,1.0,0.0,no,yes,yes,yes,yes,yes,yes,no,3.0,3.0,4.0,-,5.0,3.0,8.0,9.0,9.0,10.0,846
847,GP,F,nan,U,GT3,T,4.0,,services,teacher,home,mother,2.0,1.0,,no,yes,no,no,yes,yes,yes,no,4.0,2.0,,2.0,3.0,2.0,24.0,18.0,18.0,inf,847
848,GP,F,16.0,U,LE3,T,4.0,4.0,teacher,teacher,reputation,mother,,-,0.0,no,yes,yes,no,yes,yes,yes,no,4.0,5.0,2.0,1.0,2.0,3.0,0.0,9.0,9.0,10.0,848
849,GP,F,16.0,U,GT3,T,4.0,3.0,health,other,home,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,inf,1.0,5.0,2.0,-inf,16.0,16.0,16.0,849
850,GP,F,16.0,U,GT3,T,2.0,3.0,other,other,reputation,mother,1.0,2.0,0.0,yes,yes,yes,yes,yes,yes,no,no,4.0,4.0,3.0,1.0,3.0,4.0,-,-,nan,10.0,850
851,GP,F,17.0,U,GT3,T,1.0,1.0,other,other,course,mother,1.0,2.0,0.0,no,yes,yes,no,no,yes,no,no,4.0,4.0,4.0,1.0,-inf,1.0,4.0,9.0,9.0,10.0,851
852,GP,F,17.0,R,GT3,T,2.0,2.0,other,other,reputation,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,3.0,2.0,1.0,-,3.0,-,7.0,6.0,6.0,852
853,GP,F,16.0,R,GT3,T,2.0,2.0,services,services,reputation,mother,2.0,4.0,-,no,yes,yes,yes,no,yes,yes,no,5.0,3.0,5.0,nan,,5.0,6.0,10.0,10.0,11.0,853
854,GP,F,17.0,U,GT3,T,3.0,4.0,at_home,services,home,mother,1.0,3.0,1.0,no,yes,yes,no,yes,yes,yes,yes,4.0,4.0,3.0,,4.0,5.0,nan,10.0,9.0,-inf,854
855,GP,F,-inf,U,GT3,A,3.0,1.0,services,other,course,mother,1.0,2.0,3.0,no,yes,yes,no,yes,yes,yes,no,-,3.0,3.0,2.0,2.0,4.0,5.0,7.0,7.0,7.0,855
856,GP,F,16.0,U,GT3,T,4.0,3.0,teacher,other,other,mother,-inf,2.0,0.0,no,no,yes,yes,yes,yes,yes,yes,1.0,,2.0,1.0,1.0,1.0,10.0,11.0,12.0,13.0,856
857,GP,F,16.0,U,GT3,T,1.0,1.0,at_home,other,home,mother,,1.0,-inf,no,yes,yes,no,yes,yes,no,no,4.0,3.0,2.0,1.0,4.0,inf,nan,9.0,9.0,,857
858,GP,F,17.0,R,GT3,T,4.0,3.0,teacher,other,reputation,mother,2.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4.0,2.0,1.0,1.0,4.0,6.0,7.0,7.0,7.0,858
859,GP,F,,U,GT3,T,3.0,3.0,other,other,reputation,other,,4.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,,1.0,2.0,,10.0,8.0,8.0,8.0,859
860,GP,M,17.0,U,LE3,T,-,4.0,services,other,home,mother,inf,2.0,0.0,no,yes,yes,no,yes,yes,yes,yes,5.0,3.0,,4.0,-inf,3.0,13.0,12.0,12.0,,860
861,GP,F,16.0,U,GT3,A,inf,2.0,other,other,reputation,mother,inf,2.0,0.0,yes,yes,yes,no,yes,yes,yes,no,3.0,3.0,4.0,inf,1.0,,0.0,12.0,13.0,14.0,861
862,GP,M,18.0,U,GT3,T,2.0,2.0,services,other,home,mother,1.0,2.0,1.0,no,yes,yes,yes,yes,yes,yes,no,4.0,4.0,4.0,2.0,4.0,5.0,15.0,6.0,-inf,8.0,862
863,GP,F,-,R,LE3,T,4.0,,services,other,other,mother,1.0,1.0,0.0,no,yes,yes,no,yes,yes,no,no,5.0,2.0,1.0,1.0,2.0,3.0,12.0,8.0,nan,10.0,863
864,GP,F,17.0,U,LE3,T,3.0,inf,other,other,reputation,mother,2.0,nan,0.0,no,no,yes,no,yes,yes,yes,no,4.0,4.0,4.0,1.0,,,2.0,14.0,15.0,15.0,864
865,GP,F,-inf,U,GT3,T,4.0,3.0,other,other,reputation,mother,1.0,2.0,2.0,no,no,yes,no,yes,yes,yes,yes,-,4.0,5.0,,4.0,1.0,22.0,6.0,inf,4.0,865
866,GP,M,18.0,U,LE3,T,3.0,3.0,services,health,home,father,1.0,2.0,1.0,no,yes,yes,no,yes,yes,yes,no,3.0,2.0,4.0,2.0,4.0,4.0,13.0,6.0,6.0,8.0,866
867,GP,F,17.0,U,GT3,T,2.0,3.0,at_home,other,home,father,2.0,1.0,0.0,no,yes,yes,no,yes,yes,no,no,nan,3.0,3.0,,4.0,3.0,3.0,7.0,7.0,8.0,867
868,GP,F,17.0,U,GT3,T,2.0,-,at_home,at_home,course,mother,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,3.0,-inf,1.0,1.0,4.0,4.0,9.0,10.0,-inf,868
869,GP,F,nan,R,GT3,T,-inf,1.0,at_home,services,reputation,mother,-inf,nan,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,5.0,1.0,2.0,5.0,2.0,6.0,6.0,6.0,869
870,GP,F,17.0,U,GT3,T,inf,-,at_home,other,reputation,mother,1.0,3.0,1.0,no,yes,no,yes,yes,yes,no,yes,4.0,inf,4.0,1.0,inf,5.0,0.0,6.0,5.0,-,870
871,GP,F,16.0,U,GT3,T,inf,-,services,teacher,other,mother,1.0,2.0,0.0,yes,no,no,no,yes,yes,yes,no,2.0,,1.0,1.0,1.0,3.0,inf,16.0,16.0,17.0,871
872,GP,M,18.0,U,GT3,T,2.0,2.0,other,other,home,mother,inf,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,3.0,3.0,3.0,5.0,5.0,,0.0,12.0,13.0,13.0,872
873,GP,F,16.0,U,GT3,T,4.0,,teacher,services,home,mother,1.0,3.0,0.0,no,yes,no,yes,no,yes,yes,no,5.0,3.0,2.0,1.0,1.0,,0.0,13.0,13.0,14.0,873
874,GP,F,18.0,R,GT3,T,3.0,1.0,other,other,reputation,mother,1.0,2.0,inf,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,1.0,1.0,4.0,16.0,9.0,8.0,7.0,874
875,GP,F,17.0,U,GT3,T,3.0,2.0,other,other,course,mother,,2.0,0.0,no,no,no,yes,no,yes,yes,no,5.0,3.0,4.0,1.0,3.0,,10.0,16.0,,-,875
876,GP,M,17.0,U,LE3,T,2.0,3.0,services,services,reputation,father,1.0,,,no,yes,yes,no,no,yes,yes,no,5.0,inf,3.0,1.0,3.0,3.0,2.0,12.0,,12.0,876
877,GP,M,18.0,U,LE3,T,inf,1.0,at_home,other,course,mother,4.0,,0.0,yes,yes,yes,yes,yes,yes,yes,yes,-,3.0,2.0,,5.0,3.0,14.0,inf,-,9.0,877
878,GP,F,17.0,U,GT3,A,2.0,1.0,other,other,course,mother,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,yes,,2.0,3.0,1.0,2.0,3.0,10.0,12.0,10.0,-,878
879,GP,F,17.0,U,LE3,T,4.0,3.0,health,other,reputation,father,1.0,2.0,-,no,no,no,yes,yes,yes,yes,yes,3.0,2.0,3.0,1.0,2.0,inf,14.0,13.0,13.0,14.0,879
880,GP,M,17.0,R,GT3,T,-inf,,other,other,course,father,2.0,2.0,,no,yes,yes,yes,yes,yes,yes,no,4.0,,2.0,-,1.0,1.0,4.0,11.0,11.0,11.0,880
881,GP,M,17.0,U,GT3,T,4.0,4.0,teacher,teacher,reputation,mother,1.0,2.0,0.0,yes,yes,no,yes,yes,yes,yes,yes,4.0,5.0,5.0,1.0,3.0,2.0,-,11.0,9.0,inf,881
882,GP,M,,U,GT3,T,4.0,4.0,health,other,reputation,father,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,4.0,2.0,4.0,1.0,2.0,14.0,13.0,13.0,882
883,GP,M,16.0,U,LE3,T,1.0,1.0,other,other,home,mother,,2.0,0.0,no,yes,yes,no,yes,yes,yes,no,3.0,4.0,2.0,,1.0,5.0,18.0,9.0,7.0,6.0,883
884,GP,M,16.0,U,GT3,T,3.0,2.0,at_home,other,reputation,mother,2.0,3.0,0.0,no,no,no,yes,yes,yes,yes,yes,5.0,3.0,,1.0,3.0,2.0,,11.0,9.0,10.0,884
885,GP,M,17.0,U,LE3,T,2.0,2.0,other,other,home,father,1.0,2.0,,no,no,yes,yes,no,yes,yes,yes,4.0,4.0,2.0,5.0,5.0,nan,4.0,-,13.0,13.0,885
886,GP,F,16.0,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,,0.0,no,no,no,no,yes,yes,yes,yes,4.0,inf,,1.0,-,5.0,,13.0,12.0,12.0,886
887,GP,F,17.0,R,GT3,T,,1.0,at_home,services,course,mother,3.0,2.0,0.0,no,no,no,yes,yes,yes,no,no,2.0,1.0,1.0,1.0,,-,,13.0,11.0,11.0,887
888,GP,M,,U,GT3,T,2.0,2.0,other,services,reputation,father,1.0,2.0,1.0,no,no,no,no,yes,no,yes,no,5.0,5.0,4.0,3.0,5.0,2.0,0.0,7.0,7.0,0.0,888
889,GP,M,17.0,U,LE3,T,4.0,3.0,health,other,course,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,2.0,5.0,5.0,nan,4.0,5.0,14.0,nan,-inf,12.0,889
890,GP,M,17.0,R,LE3,A,4.0,inf,teacher,other,course,mother,,2.0,,no,yes,yes,no,yes,yes,yes,no,3.0,3.0,3.0,-,3.0,4.0,2.0,inf,11.0,12.0,890
891,GP,M,16.0,U,LE3,T,4.0,3.0,teacher,other,course,mother,,1.0,0.0,no,no,no,yes,no,yes,yes,no,,-inf,5.0,1.0,1.0,3.0,0.0,6.0,,,891
892,GP,M,16.0,U,GT3,T,4.0,4.0,services,services,course,mother,1.0,nan,0.0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,2.0,1.0,2.0,5.0,0.0,13.0,12.0,12.0,892
893,GP,F,inf,U,GT3,T,2.0,,other,other,course,other,2.0,3.0,0.0,no,yes,yes,no,no,yes,yes,yes,4.0,-inf,4.0,1.0,1.0,3.0,0.0,7.0,0.0,0.0,893
894,GP,M,16.0,U,GT3,T,2.0,-inf,other,other,course,mother,,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,4.0,6.0,,18.0,nan,894
895,GP,M,-inf,U,GT3,T,-,3.0,other,other,course,father,inf,1.0,0.0,no,no,no,no,yes,yes,yes,no,5.0,2.0,,1.0,1.0,2.0,4.0,12.0,12.0,13.0,895
896,GP,M,-inf,U,GT3,T,3.0,1.0,services,services,other,mother,1.0,1.0,3.0,no,no,no,no,no,no,yes,yes,5.0,4.0,5.0,5.0,5.0,-inf,inf,-inf,8.0,8.0,896
897,GP,M,inf,R,LE3,T,3.0,,other,services,course,mother,1.0,2.0,1.0,no,yes,no,no,yes,yes,yes,yes,4.0,3.0,,,3.0,5.0,8.0,3.0,5.0,5.0,897
898,GP,M,16.0,U,GT3,T,0.0,2.0,other,other,other,mother,inf,1.0,0.0,no,no,yes,no,no,yes,yes,no,4.0,3.0,2.0,2.0,4.0,5.0,0.0,13.0,15.0,inf,898
899,GP,M,18.0,U,GT3,T,3.0,2.0,services,other,course,mother,2.0,1.0,1.0,no,no,no,no,yes,no,yes,no,4.0,4.0,5.0,inf,inf,5.0,0.0,6.0,8.0,8.0,899
900,GP,M,-inf,U,GT3,T,nan,3.0,at_home,other,reputation,other,3.0,2.0,0.0,yes,yes,no,no,no,yes,yes,no,5.0,3.0,-,1.0,,2.0,6.0,7.0,10.0,10.0,900
901,GP,M,18.0,U,GT3,T,2.0,1.0,services,services,other,mother,1.0,1.0,1.0,no,no,no,no,no,no,yes,no,,2.0,5.0,2.0,5.0,5.0,4.0,6.0,9.0,8.0,901
902,GP,M,16.0,R,GT3,T,2.0,1.0,other,other,course,mother,2.0,-inf,0.0,no,no,no,yes,no,yes,no,no,3.0,3.0,2.0,1.0,3.0,3.0,0.0,8.0,9.0,8.0,902
903,GP,M,17.0,R,GT3,T,2.0,1.0,other,other,course,mother,,1.0,0.0,no,no,no,no,no,yes,yes,no,-inf,4.0,2.0,nan,4.0,5.0,,8.0,12.0,12.0,903
904,GP,M,17.0,U,LE3,T,-,1.0,health,other,course,mother,2.0,1.0,1.0,no,yes,no,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,2.0,-inf,inf,7.0,9.0,8.0,904
905,GP,F,17.0,U,LE3,T,4.0,2.0,teacher,services,reputation,mother,1.0,4.0,0.0,no,yes,yes,yes,yes,yes,yes,no,,2.0,3.0,1.0,1.0,4.0,6.0,14.0,12.0,13.0,905
906,GP,M,19.0,U,LE3,A,-,3.0,services,at_home,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,1.0,1.0,inf,,12.0,11.0,11.0,11.0,906
907,GP,M,18.0,U,GT3,T,nan,1.0,other,other,home,mother,1.0,,0.0,no,no,no,yes,yes,yes,yes,no,,2.0,,1.0,2.0,nan,8.0,15.0,14.0,14.0,907
908,GP,F,17.0,U,LE3,T,,,services,services,course,father,1.0,4.0,0.0,no,no,yes,yes,yes,yes,yes,yes,3.0,,1.0,1.0,1.0,nan,-inf,10.0,-,0.0,908
909,GP,F,18.0,U,GT3,T,,3.0,services,other,home,father,1.0,-,0.0,no,yes,yes,no,yes,yes,yes,yes,3.0,1.0,inf,,3.0,2.0,,-inf,18.0,18.0,909
910,GP,M,,U,GT3,T,4.0,3.0,teacher,other,course,mother,1.0,,0.0,no,yes,yes,no,no,yes,yes,no,,3.0,,1.0,1.0,,inf,,8.0,8.0,910
911,GP,M,18.0,R,GT3,T,3.0,2.0,other,other,course,mother,1.0,3.0,0.0,no,no,no,yes,no,yes,no,no,5.0,,,1.0,1.0,3.0,1.0,13.0,12.0,,911
912,GP,F,17.0,U,GT3,T,3.0,3.0,other,other,home,mother,1.0,3.0,0.0,no,no,no,yes,no,yes,no,no,3.0,2.0,3.0,1.0,1.0,4.0,4.0,,9.0,,912
913,GP,F,18.0,U,GT3,T,2.0,2.0,at_home,services,home,mother,1.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,,3.0,,nan,3.0,0.0,,10.0,0.0,913
914,GP,M,18.0,R,LE3,A,3.0,4.0,other,other,reputation,mother,2.0,2.0,-inf,no,yes,yes,yes,yes,yes,yes,no,4.0,2.0,5.0,-inf,-,inf,,17.0,17.0,nan,914
915,GP,M,17.0,U,GT3,T,,1.0,services,other,other,mother,1.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,yes,5.0,-,4.0,,inf,inf,2.0,9.0,nan,10.0,915
916,GP,F,18.0,R,GT3,T,4.0,4.0,teacher,other,reputation,mother,2.0,2.0,0.0,no,no,yes,yes,yes,yes,yes,no,4.0,3.0,4.0,2.0,,4.0,8.0,12.0,,11.0,916
917,GP,M,-,U,GT3,T,,2.0,health,other,reputation,father,,inf,-,no,yes,yes,yes,yes,yes,yes,yes,-inf,4.0,-,1.0,3.0,5.0,10.0,10.0,-,10.0,917
