,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7180,2729-VNVAP,Female,0.007920566696997264,Yes,Yes,33.01017016776244,Yes,no,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.80702302998624,641.35,No
7181,2302-ANTDP,Female,0.9883299785109059,Yes,No,47.98328541198777,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.43847683761365,5438.9,Yes
7182,6860-YRJZP,Male,1.018063403958292,No,No,8.999053619244677,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.04021432448646,678.45,No
7183,4929-ROART,Male,nan,No,No,18.004191385194513,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,-,969.85,nO
7184,5406-KGRMX,Female,0.000986264895948322,No,No,71.01944425808563,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.555102759625147,1719.15,No
7185,1991-VOPLL,Female,,No,No,8.997086701767577,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.047061826656723,157.65,No
7186,9391-YZEJW,Female,-0.004549159633996991,No,No,62.00396732980676,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.01811771745854,5757.2,No
7187,3138-BKYAV,Male,-0.019828776773315317,No,No,,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.37088086763855,489.45,Yes
7188,8265-HKSOW,Female,0.014014879533491745,Yes,Yes,nan,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.43427800009135,7658.3,No
7189,1110-KYLGQ,Female,-0.0018408112276371653,No,No,,Yes,Yes,Fiber optic,yeS,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.26342213634037,6780.1,No
7190,8063-RJYNF,Male,0.003791617226602303,No,No,16.003184274569975,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25472878462658,1483.25,Yes
7191,2770-NSVDG,Male,-,Yes,No,,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,29.09183972110782,688,No
7192,3070-FNFZQ,Female,-,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),nan,478.75,No
7193,3262-EIDHV,Female,-0.0013161610421712903,Yes,Yes,71.9934047752532,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),nan,5893.9,No
7194,1754-GKYPY,Male,1.0099400605048507,Yes,No,22.003630591951453,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.74732976501717,1938.9,No
7195,5271-YNWVR,Male,,yEs,Yes,68.00439518513743,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.14480271893795,7856,Yes
7196,2397-BRLOM,Male,1.0083413687155747,Yes,Yes,,Yes,No,Fiber optic,no,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.43510921788378,583.45,Yes
7197,1080-BWSYE,Male,0.9941916012422156,Yes,No,64.01042715313248,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.656979214305995,1740.8,No
7198,8436-BJUMM,Male,0.008475384641228696,Yes,Yes,25.984985548392203,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75515139407004,2070.6,Yes
7199,3957-HHLMR,Female,-0.006108887033031045,Yes,Yes,70.00508580825267,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2065431376328,4543.15,No
7200,0530-IJVDB,Male,0.006037553594726455,No,Yes,70.02501617765223,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.59819659026316,7882.5,No
7201,8606-OEGQZ,Female,0.0062980020017046195,No,Yes,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.291936417772835,454.65,No
7202,1937-OTUKY,Female,0.01096756723385853,Yes,No,72.01428023278247,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.20455100812302,7015.9,No
7203,5996-EBTKM,Female,0.008003664349650394,Yes,Yes,67.00021497281172,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),,4615.9,No
7204,3714-JTVOV,Female,1.0149914096551778,Yes,No,,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.165706297161,3229.4,Yes
7205,6348-SNFUS,Male,0.002813563474514087,Yes,Yes,71.99046776815455,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),-,4179.2,No
7206,8010-EZLOU,Male,0.9849044291297083,No,No,nan,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.21483386561643,1217.25,Yes
7207,0780-XNZFN,Male,nan,No,No,56.998867230941705,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.6463747456245,1125.6,No
7208,8456-QDAVC,Male,-0.016731225528448603,No,No,19.00422994410696,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.72219912937044,1495.1,No
7209,2277-BKJKN,Female,1.0000325389807103,Yes,No,71.01686657264379,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.17924114805258,7213.75,No
7210,9944-HKVVB,Female,-0.005311409644856201,No,No,3.006710491447804,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.10060366420393,307.4,Yes
7211,5013-SBUIH,Female,0.003703891009633937,No,No,50.00946900353818,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,109.64529107178872,5551.15,Yes
7212,6103-LIANB,Male,-0.002173906460761746,Yes,Yes,,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),,5861.75,No
7213,4759-TRPLW,Male,0.017430667003765964,No,No,1.0056351166729178,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,-,70.4,Yes
7214,2027-WKXMW,Female,0.037045722315546044,Yes,No,63.01193079486167,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.7663273003969,6871.7,No
7215,0440-MOGPM,Female,-0.0009678932751612182,No,No,40.993379382907804,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.55808435462279,3263.9,No
7216,6950-TWMYB,Male,0.0008381501349995039,Yes,Yes,54.0141775608115,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.94302495948082,4362.05,nO
7217,9979-RGMZT,Female,nan,No,No,7.009949731576988,Yes,No,Fiber optic,No,Yes,No,no,Yes,Yes,One year,Yes,Mailed check,94.08183713887888,633.45,No
7218,1293-BSEUN,Female,0.004735301658135234,Yes,Yes,71.98256641695339,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.72325034787407,1482.3,No
7219,1545-ACTAS,Female,-0.015924784080883506,Yes,Yes,48.00041889908723,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.69523563142283,4977.2,No
7220,1060-ENTOF,Female,1.0047290542410348,Yes,No,67.00650066185199,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.40549235396163,7035.6,No
7221,3717-FDJFU,Male,0.0072970240485209096,No,Yes,4.994421373733255,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.44817315692884,106.9,No
7222,1269-FOYWN,Male,0.00937145373747336,Yes,Yes,43.98370491718178,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.000451639432637,860.85,No
7223,0376-YMCJC,Male,0.005254114677628995,No,No,-,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.58777147648792,1943.2,Yes
7224,2832-KJCRD,Female,-,No,No,38.016996225687535,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.6508995731724,3988.5,No
7225,0394-YONDK,Male,-,Yes,Yes,69.99595288112103,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.151440043269613,1790.15,No
7226,9060-HJJRW,Female,-0.0004702867841854995,No,No,nan,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.387999269536266,2928.5,No
7227,2402-TAIRZ,Female,-0.0029189798816140647,No,No,37.006501586645044,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.04936093524589,3019.1,No
7228,3030-YZADT,Male,0.010038316276536565,No,No,8.987173413200543,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.932208837426906,431,Yes
7229,9500-WBGRP,Male,,No,No,69.00871012267316,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.105827474345215,1268.85,No
7230,0880-FVFWF,Male,-0.0017809189763745936,No,No,55.991212209271644,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,,4922.4,No
7231,1143-NMNQJ,Female,0.008685127447953805,No,No,2.0117693818170332,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.69739586467391,169.8,Yes
7232,8107-RZLNV,Male,0.009565182558329336,Yes,No,71.98342307925272,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.29413691867194,7565.35,No
7233,5327-CNLUQ,Male,-0.004490912679529619,Yes,No,,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),96.89187799433348,4473.45,No
7234,7089-XXAYG,Male,nan,Yes,No,,No,No phone service,DSL,No,No,Yes,No,Yes,no,One year,Yes,Credit card (automatic),38.0876041795145,970.4,No
7235,3976-HXHCE,Male,-0.002998943812255999,No,No,72.00261491206497,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.290292203110685,1414.8,No
7236,8404-GFGCZ,Male,nan,Yes,No,3.997778289250851,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.58898846436503,250.1,No
7237,7622-NXQZR,Male,-0.008281614288157107,No,No,28.011244262577403,No,No phone service,DSL,No,No,No,Yes,nO,No,Month-to-month,Yes,Credit card (automatic),30.109086516661648,810.85,No
7238,4199-QHJNM,Male,0.9877347771354386,Yes,No,66.99938610055399,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.89107692734032,6989.7,No
7239,3243-ZHOHY,Female,nan,No,No,15.999146426762971,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.096243937349108,296.15,No
7240,3084-DOWLE,Female,0.007797794602306513,yEs,No,-,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.9974917727156,6474.4,No
7241,0348-SDKOL,Female,-0.0010493406407045402,Yes,No,58.00475436330349,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.09757026627734,5885.4,Yes
7242,7503-ZGUZJ,Male,-0.008923772494818334,No,No,1.020438138565263,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65356997090021,84.65,Yes
7243,5364-XYIRR,Male,,Yes,No,50.998443569818335,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.64846283892899,4812.75,Yes
7244,9764-REAFF,Female,-0.001997369855795138,Yes,No,59.00624742914785,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.402595112424414,1057.85,No
7245,9172-JITSM,Female,-0.002875391611099103,Yes,Yes,26.001624647489706,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8120900470796,2361.8,Yes
7246,5063-IUOKK,Male,-0.0032416798836729078,No,No,,yEs,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.757459798378648,265.75,No
7247,7774-OJSXI,Male,0.005713485165691541,No,No,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.44300961986904,3066.45,Yes
7248,2212-LYASK,Male,,Yes,Yes,26.99050494598275,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.844640108678384,1246.4,No
7249,6345-ULYRW,Male,0.9912088158196173,Yes,No,44.00511656208411,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4071963737675,3912.9,Yes
7250,2208-NKVVH,Male,0.013427117266126862,Yes,Yes,43.007179495556514,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.248706396549597,1077.95,No
7251,0201-OAMXR,Female,-0.011939787475851128,No,No,69.98969830829074,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55148129973949,8127.6,Yes
7252,0019-GFNTW,Female,-,No,No,56.00075402040092,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),,2560.1,No
7253,6120-RJKLU,Female,0.9964621972471837,Yes,No,62.00521657438906,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.93273830632174,4819.75,No
7254,4878-BUNFV,Male,0.009266352067071052,Yes,Yes,42.0091962073851,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.69337336868795,828.85,No
7255,6892-BOGQE,Female,0.003353279854107164,Yes,No,71.01341477929985,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.875641265707305,1493.2,No
7256,5093-FEGLU,Female,,Yes,No,46.9997832575332,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.654748156058492,921.55,No
7257,6260-ONULR,Male,-0.008803691574624843,No,No,1.0079369160464546,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.79280182090245,62.8,No
7258,3347-YJZZE,Male,0.007504548993496201,Yes,Yes,28.99930693904241,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.0963075845406,2211.8,No
7259,1492-KGETH,Male,-0.0034556431559496607,Yes,Yes,-,Yes,yeS,DSL,Yes,Yes,Yes,yEs,No,Yes,One year,No,Bank transfer (automatic),78.38066217422873,5445.95,No
7260,9644-KVCNC,Female,-0.010177024459450963,No,No,65.99920221050624,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.14115772571893,6056.9,nO
7261,6139-ZZRBQ,Male,1.0002069777785279,No,No,64.00600097007495,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.056364567876425,1198.05,No
7262,1792-UXAFY,Female,,No,No,,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.16756234297817,1496.9,Yes
7263,6339-RZCBJ,Male,-0.007477031429011368,No,No,nan,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),,3771.5,No
7264,8992-OBVDG,Male,0.003116862380249371,No,No,21.02344229264212,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.6465190978431,1393.6,No
7265,0480-BIXDE,Female,0.0023011582820559634,Yes,No,19.007329445337355,Yes,No,Fiber optic,No,No,Yes,no,Yes,Yes,Month-to-month,Yes,Electronic check,96.79383582365638,1743.05,No
7266,9565-FLVCG,Male,0.007244522332842391,Yes,Yes,64.99520628601098,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.53883545843176,4459.15,No
7267,7615-ESMYF,Female,-0.0014378445449989114,Yes,No,-,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,,97.1,Yes
7268,7047-FWEYA,Female,0.009534598229801208,Yes,No,45.994973015303444,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,,4594.65,No
7269,2391-SOORI,Male,-0.006871786270688755,No,Yes,3.9995785217111672,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.34660039741516,219.65,Yes
7270,8707-HOEDG,Female,0.01074098951805906,Yes,Yes,70.0065032070566,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.21379021608813,7689.8,No
7271,4472-VESGY,Female,0.005403899077078118,Yes,Yes,52.00484096507221,Yes,Yes,Fiber optic,yeS,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.1555660514316,4993.4,No
7272,0136-IFMYD,Male,1.0038702858084767,Yes,No,69.00794702945589,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95143095677747,7634.25,No
7273,2959-MJHIC,Male,0.011410149999518695,Yes,No,4.000465881534125,Yes,No,Fiber optic,no,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,,307.4,Yes
7274,1755-RMCXH,Male,-0.024317215707069628,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.29098302129165,40.25,No
7275,1612-EOHDH,Female,,No,No,,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.11990016079909,45.15,Yes
7276,9555-SAHUZ,Female,-0.008452954653265017,Yes,Yes,37.996571445242914,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.50610180944723,2076.05,No
7277,4955-VCWBI,Female,0.002229327239833716,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.995358637900974,817.95,No
7278,6616-AALSR,Female,0.019037976973241034,Yes,Yes,65.003675440799,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.28775127900467,6725.3,No
7279,7993-PYKOF,Male,0.004988855493574513,Yes,No,8.013567516958988,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.984433271288,632.95,Yes
7280,7860-UXCRM,Male,0.008218401815224315,Yes,Yes,63.00340305828571,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),,4674.55,No
7281,8566-YPRGL,Female,-0.016629965869495368,No,No,0.9719918063566598,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,,19.5,No
7282,1371-OJCEK,Female,0.005053605206733659,No,No,48.01140338132672,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.349631429185788,1133.7,No
7283,3144-AUDBS,Female,-0.010986377191116527,Yes,No,6.005218504301268,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.161532829508964,270.8,Yes
7284,1038-RQOST,Male,-0.008232809533012406,Yes,Yes,nan,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,nan,414.95,No
7285,9909-DFRJA,Female,0.011249308475594027,No,No,25.989970024178337,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.84747290610119,2475.35,nO
7286,9978-HYCIN,Male,-,Yes,Yes,46.9869594170679,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95547324878487,4018.05,No
7287,7101-HRBLJ,Female,-0.0005073364085444769,Yes,Yes,,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.70788069630727,6096.9,No
7288,9974-JFBHQ,Male,-0.0002793781608607934,No,Yes,64.00694681267412,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.16280758000539,6171.2,nO
