MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice
20,2,69.0,12537,1,0,3,0,1,0,10,2,0,0,2,5,6,0,0,7,9,0.0,3,2,1,3,2,3,2,734,0,0,344,1078,0,0,1,4,1078,0,0,1078,1,0,1,1,3,1,3,6,4,1,1,0,0,2,500,3,4,2,0,0,0,0,0,0,0,4,8,3,-0.5143073063611638
50,2,69.0,12513,1,0,3,0,2,0,10,1,0,0,0,4,4,0,0,7,9,0.0,3,1,0,3,0,3,5,0,0,0,715,715,0,2,1,4,1281,457,0,1738,0,0,2,0,4,1,3,7,4,1,2,0,3,1,368,3,4,2,55,0,0,0,0,0,0,6,8,3,-1.3411617821160644
60,2,73.0,8499,1,0,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,0.0,3,2,2,2,2,3,5,0,0,0,616,616,0,0,1,4,616,796,0,1412,0,0,2,1,3,1,2,6,4,1,2,2,0,2,432,3,4,2,0,36,0,0,0,0,0,3,6,4,-0.38509751361653133
60,0,69.0,7500,1,3,3,0,4,0,19,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,3,2,533,0,0,281,814,0,0,1,4,814,860,0,1674,1,0,2,1,3,1,2,7,4,0,3,0,2,2,663,3,4,2,0,96,0,0,0,0,0,1,8,3,0.7002500458032568
60,2,68.0,9179,1,0,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,158.0,2,2,2,2,2,3,2,633,0,0,240,873,0,0,1,4,882,908,0,1790,1,0,2,1,3,1,2,7,4,0,3,0,2,2,588,3,4,2,0,88,0,0,0,0,0,6,8,0,0.2776355359729743
120,3,69.0,4435,1,3,3,0,4,0,3,2,0,3,2,6,5,0,0,7,9,170.0,2,2,2,2,2,0,2,685,0,0,163,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,4,0,3,0,0,2,420,3,4,2,140,0,0,0,0,0,0,6,8,3,-0.6227171154045841
20,2,89.0,10991,1,0,1,0,4,0,21,2,0,0,2,8,5,0,0,7,9,80.0,2,2,2,2,2,1,5,0,0,0,1571,1571,0,0,1,4,1571,0,0,1571,0,0,2,0,3,1,2,7,4,1,2,0,0,3,722,3,4,2,100,36,0,0,0,0,0,12,6,4,1.1228645556335393
30,2,52.0,6292,1,3,0,0,4,0,16,2,0,0,2,6,5,0,0,8,10,0.0,3,2,0,2,2,2,4,384,0,0,384,768,0,3,0,4,790,0,0,790,0,0,1,0,2,1,3,4,4,0,3,3,3,1,160,0,4,2,0,141,0,0,0,0,0,4,8,3,-1.5965679424048003
80,2,73.0,9735,1,3,3,0,4,0,21,2,0,0,5,5,5,0,0,7,9,0.0,3,2,2,2,2,3,5,0,0,0,384,384,0,2,1,3,754,640,0,1394,0,0,2,1,3,1,2,7,4,0,3,2,0,2,400,3,4,2,100,0,0,0,0,0,0,5,8,3,-0.19091533362146934
50,2,60.0,9060,1,3,3,0,4,0,5,2,0,0,0,6,5,0,0,9,11,0.0,3,2,0,3,2,2,4,204,0,0,356,560,0,3,1,4,698,560,0,1258,0,0,1,0,2,1,3,6,4,0,3,3,3,1,280,3,4,1,0,0,0,0,0,0,0,10,8,3,-1.3393243277254978
20,2,70.0,9100,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,244.0,2,2,2,2,2,0,2,1400,0,0,125,1525,0,0,1,4,1525,0,0,1525,1,0,2,0,3,1,2,6,4,0,3,0,2,2,541,3,4,2,219,36,0,0,0,0,0,9,8,3,1.0493663800108814
85,2,68.0,7838,1,3,3,0,4,0,10,2,0,0,4,5,5,0,0,3,3,0.0,3,2,1,3,2,0,0,769,0,0,95,864,0,3,1,4,900,0,0,900,1,0,1,0,3,1,3,6,4,1,4,0,2,1,288,3,4,2,175,144,0,0,0,0,0,12,8,3,-1.0085825374235378
120,2,53.0,4045,1,3,3,0,4,0,0,2,0,3,2,7,5,2,0,7,9,45.0,2,2,2,2,2,0,2,1070,0,0,286,1356,0,0,1,4,1500,0,0,1500,1,0,2,0,2,1,2,6,4,1,2,0,0,3,648,3,4,2,161,20,0,0,0,0,0,10,6,4,1.2621068493506646
60,2,88.0,12665,1,0,3,0,4,0,21,2,0,0,3,8,5,2,0,7,9,245.0,2,2,2,2,1,1,5,0,0,0,1094,1094,0,0,1,4,1133,1349,0,2482,0,0,2,1,4,1,2,9,4,1,2,2,0,3,642,3,4,2,144,39,0,0,0,0,0,2,8,3,1.8985091775233531
50,2,51.0,6171,1,3,3,0,4,0,16,2,0,0,0,6,6,0,0,9,11,0.0,3,2,0,3,2,3,1,264,0,0,712,976,0,0,1,4,1160,448,0,1608,0,0,2,1,3,1,2,7,4,1,2,3,3,1,216,0,4,2,147,16,0,0,0,0,0,10,8,3,-0.7430703779866863
60,2,62.0,7415,1,0,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,0.0,3,2,2,3,2,3,2,759,0,0,80,839,0,0,1,4,864,729,0,1593,1,0,2,1,3,1,3,8,4,1,5,0,0,2,398,3,4,2,100,75,0,0,0,0,0,4,8,3,0.2776355359729743
20,2,64.0,6762,1,3,3,0,4,0,3,2,0,0,2,7,5,0,0,7,9,0.0,2,2,2,2,1,0,5,0,0,0,1286,1286,0,0,1,4,1294,0,0,1294,0,0,2,0,2,1,2,6,4,1,2,0,2,2,662,3,4,2,168,55,0,0,0,0,0,7,6,4,0.29378676006605337
20,2,49.0,15256,1,0,3,0,1,0,19,5,0,0,2,8,5,0,0,7,9,84.0,2,2,2,2,2,1,2,929,0,0,556,1485,0,0,1,4,1464,0,0,1464,1,0,2,0,3,1,2,6,4,0,3,0,3,3,754,3,4,2,168,160,0,0,0,0,0,8,8,3,1.9299112730581336
85,2,70.0,8445,1,3,3,0,0,0,3,2,0,0,4,5,7,0,0,3,11,0.0,3,2,1,2,2,0,2,656,0,0,112,768,0,3,1,4,768,0,0,768,1,0,1,0,2,1,3,5,4,0,3,3,3,2,396,3,4,2,58,0,0,0,0,0,0,3,8,3,-0.8248370983668931
20,2,69.0,8780,1,0,3,0,0,0,9,2,0,0,2,5,5,0,0,3,6,0.0,3,2,1,3,2,3,0,625,0,0,208,833,0,0,1,4,833,0,0,833,1,0,1,0,3,1,3,5,4,0,3,4,1,0,0,2,2,2,0,0,0,0,0,0,0,3,8,3,-1.2107025203858468
60,2,79.0,12420,1,3,3,0,4,0,3,2,0,0,3,7,5,0,0,7,9,0.0,2,2,2,2,2,3,2,666,0,0,278,944,0,0,1,4,944,896,0,1840,1,0,2,1,3,1,2,6,4,0,3,0,2,2,622,3,4,2,0,45,0,0,0,0,0,6,8,3,0.9574936604825592
20,2,88.0,10994,1,0,3,0,0,0,18,2,0,0,2,8,5,0,0,7,9,366.0,2,2,2,2,1,3,2,976,0,0,868,1844,0,0,1,4,1844,0,0,1844,1,0,2,0,2,1,2,7,4,1,2,0,0,2,620,3,4,2,165,44,0,0,0,0,0,9,0,0,1.4536063459354995
120,3,37.0,4435,1,3,3,0,4,0,3,2,0,3,2,6,5,0,0,7,9,170.0,2,2,2,2,2,0,2,686,0,0,162,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,4,0,3,0,0,2,420,3,4,2,140,0,0,0,0,0,0,3,8,3,-0.7605261946970675
20,2,80.0,10721,1,0,3,0,4,0,10,2,0,0,2,6,6,2,0,3,3,243.0,2,2,1,3,2,3,5,0,0,0,1252,1252,0,0,1,4,1252,0,0,1252,0,0,1,0,3,1,2,7,4,0,3,3,3,2,528,3,4,2,0,39,0,0,0,0,0,10,8,3,-0.659466203215913
50,2,60.0,10930,1,3,0,0,4,0,10,0,0,0,0,5,6,0,0,4,5,0.0,3,2,1,3,2,3,1,580,0,0,333,913,0,3,1,0,1048,510,0,1558,1,0,1,1,3,1,3,6,4,1,5,0,3,1,288,3,4,2,0,0,0,0,0,0,0,4,8,3,-0.6962152910272419
120,2,69.0,4928,1,0,3,0,4,0,11,2,0,3,2,6,6,0,0,5,6,0.0,3,2,1,2,2,3,3,958,0,0,0,958,0,3,1,4,958,0,0,958,0,0,2,0,2,1,3,5,4,0,3,0,2,2,440,3,4,2,0,60,0,0,0,0,0,10,8,3,-0.6273107513810002
30,2,60.0,10800,1,3,3,0,4,0,15,2,0,0,2,4,6,0,0,8,10,0.0,3,2,0,3,2,3,5,0,0,0,656,656,0,3,1,4,968,0,0,968,0,0,2,0,4,1,3,5,4,0,3,3,3,1,216,0,0,2,0,0,0,0,0,0,0,8,8,3,-2.0834933559049085
60,2,93.0,10261,1,0,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,318.0,3,2,2,2,2,3,5,0,0,0,936,936,0,0,1,4,962,830,0,1792,1,0,2,1,3,1,3,8,4,1,5,0,0,2,451,3,4,2,0,0,0,0,0,0,0,5,8,3,0.15820100058615535
20,2,60.0,9000,1,3,3,0,2,0,10,2,0,0,2,4,6,0,0,3,3,0.0,3,2,2,3,2,3,0,616,0,0,248,864,0,3,1,4,864,0,0,864,0,0,1,0,3,1,3,5,4,0,3,3,3,2,528,3,4,2,0,0,0,0,0,0,0,5,8,3,-1.0545188971876989
120,3,69.0,4426,1,3,3,0,4,0,3,2,0,3,2,6,5,0,0,7,9,147.0,2,2,2,2,2,0,2,697,0,0,151,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,4,1,5,0,2,2,420,3,4,2,149,0,0,0,0,0,0,5,8,3,-0.5253320327045624
60,0,85.0,11003,1,3,3,0,4,0,19,2,0,0,3,10,5,0,0,7,9,160.0,0,2,2,0,2,0,2,765,0,0,252,1017,0,0,1,4,1026,981,0,2007,1,0,2,1,3,1,0,10,4,1,0,0,0,3,812,3,4,2,168,52,0,0,0,0,0,4,8,3,2.427457172935716
20,2,63.0,8500,1,3,3,0,2,0,3,2,0,0,2,7,5,0,0,7,9,106.0,2,2,2,2,2,0,5,0,0,0,1422,1422,0,0,1,4,1422,0,0,1422,0,0,2,0,3,1,2,7,4,0,3,0,2,2,626,3,4,2,192,60,0,0,0,0,0,11,8,3,0.03141664763707059
50,2,70.0,11767,1,3,3,0,4,0,5,2,0,0,3,4,7,0,0,4,3,0.0,3,2,1,1,2,3,5,0,0,0,560,560,0,2,0,4,796,550,0,1346,0,0,1,1,2,1,3,6,3,0,3,3,3,1,384,0,4,2,168,24,0,0,0,0,0,5,8,3,-1.2107025203858468
20,2,78.0,9262,1,3,3,0,4,0,19,2,0,0,2,8,5,0,0,2,2,194.0,2,2,2,2,2,3,5,0,0,0,1573,1573,0,0,1,4,1578,0,0,1578,0,0,2,0,3,1,0,7,4,1,2,0,0,3,840,3,4,2,0,36,0,0,0,0,0,5,6,4,2.0064963720569433
20,0,62.0,7500,1,3,3,0,4,0,19,2,0,0,2,7,5,0,0,7,9,0.0,2,2,2,2,2,3,2,410,0,0,811,1221,0,0,1,4,1221,0,0,1221,1,0,2,0,2,1,2,6,4,0,3,0,2,2,400,3,4,2,0,113,0,0,0,0,0,10,8,3,0.13063918472765865
60,2,62.0,7917,1,3,3,0,4,0,6,2,0,0,3,6,5,0,0,7,9,0.0,3,2,2,2,2,3,5,0,0,0,953,953,0,0,1,4,953,694,0,1647,0,0,2,1,3,1,3,7,4,1,5,0,2,2,460,3,4,2,0,40,0,0,0,0,0,8,8,3,-0.053106254328985913
